val_r2_score,test_r2_score,train_r2_score,alpha,ccp_alpha,criterion,init,learning_rate,loss,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,n_iter_no_change,random_state,subsample,tol,validation_fraction,verbose,warm_start
0.7771387691900074,0.5102326407160913,0.9880338155183809,0.9,0.0,friedman_mse,,1.3230387683492149,squared_error,3,,15,0.0,2,2,0.0,82,,,0.5602631006667442,0.0001,0.1,0,False
-4.3562252460867785e+102,-3.581619987157296e+102,-4.1374633333162904e+102,0.9,0.0,squared_error,,4.433082485315298,quantile,4,,10,0.0,4,2,0.0,99,,,0.7913689509573473,0.0001,0.1,0,False
-1.2824169730569734e+249,-1.3113682990816573e+249,-1.293971400316229e+249,0.9,0.0,friedman_mse,,9.371272158711898,huber,3,,,0.0,14,2,0.0,135,,,0.9921404387370887,0.0001,0.1,0,False
0.9939610288458753,0.9956031436842254,0.9930049536368416,0.9,0.0,squared_error,,1.168643654056734,huber,4,,5,0.0,6,2,0.0,289,,,0.93775912767152,0.0001,0.1,0,False
0.995033091352293,0.9961593481145536,0.9988098954956771,0.9,0.0,squared_error,,0.029944127326559725,squared_error,5,,,0.0,6,2,0.0,540,,,0.9721548838215992,0.0001,0.1,0,False
0.9955332333037762,0.9967311305035229,0.9972976317506058,0.9,0.0,squared_error,,0.039517055808167216,squared_error,4,,,0.0,5,2,0.0,243,,,0.7683135636974004,0.0001,0.1,0,False
0.9887281703244026,0.9929103298278786,0.9837994406083919,0.9,0.0,squared_error,,0.5108063765495114,quantile,4,,,0.0,49,2,0.0,439,,,0.9340457156163555,0.0001,0.1,0,False
-1139558.646344389,-1550955.9976135292,-92614.69348845973,0.9,0.0,friedman_mse,,1.4081873670793021,squared_error,4,,,0.02,2,2,0.0,896,,,0.5281122123494699,0.0001,0.1,0,False
0.972957851361938,0.9805243984445358,0.9785876206301531,0.9,0.0,squared_error,,0.16284726744338518,quantile,2,,15,0.0,6,2,0.0,538,,,0.5532345018755898,0.0001,0.1,0,False
0.9836710836086789,0.9928389740774454,0.9785707187861329,0.9,0.0,friedman_mse,,0.03253129148220774,huber,4,,,0.0,37,2,0.0,137,,,0.7558104480061038,0.0001,0.1,0,False
0.9646763301513435,0.9608298989363796,0.9836113415094512,0.9,0.0,squared_error,,0.47414546928394136,quantile,4,,,0.0,4,2,0.0,593,,,0.8234928091784104,0.0001,0.1,0,False
0.9432757419439023,0.9483814570520747,0.9361420785544479,0.9,0.0,squared_error,,0.2760156039226748,quantile,3,,5,0.0,41,2,0.0,45,,,0.5960537013717517,0.0001,0.1,0,False
-1.643155434498495e+169,-1.6454772184993253e+169,-1.62207570771193e+169,0.9,0.0,friedman_mse,,7.396539306236682,squared_error,4,,10,0.0,2,2,0.0,105,,,0.7634260695454363,0.0001,0.1,0,False
-inf,-inf,-inf,0.9,0.0,friedman_mse,,3.590853894280434,quantile,4,,15,0.0,4,3,0.0,651,,,0.5001058513626344,0.0001,0.1,0,False
0.9850252584875272,0.9935683546776968,0.9814205750130501,0.9,0.0,friedman_mse,,0.3143435315306487,huber,5,,,0.0,2,2,0.0,12,,,0.8228790809187678,0.0001,0.1,0,False
0.9742901894795112,0.9807821965318713,0.9791608809430579,0.9,0.0,squared_error,,0.012614864376010546,squared_error,4,,,0.0,6,2,0.0,189,,,0.9452934376644189,0.0001,0.1,0,False
0.9681599246041221,0.9767277044534316,0.9742592969632018,0.9,0.0,squared_error,,0.0999106789627246,squared_error,4,,,0.0,4,2,0.0,21,,,0.8714761422514417,0.0001,0.1,0,False
0.7280286518017529,0.7450416097852421,0.7422856318473903,0.9,0.0,squared_error,,0.060530486050514073,quantile,4,,,0.0,14,2,0.0,70,,,0.5132526855090634,0.0001,0.1,0,False
0.9898313451990957,0.9938425281060371,0.9847712644631544,0.9,0.0,friedman_mse,,0.7686572904108675,huber,4,,,0.0,2,2,0.0,16,,,0.87226403671565,0.0001,0.1,0,False
-58900007912121.164,-58635779311921.69,-58712681981254.7,0.9,0.0,squared_error,,2.246494147114951,huber,5,,,0.0,5,2,0.0,72,,,0.6358988867225999,0.0001,0.1,0,False
0.9639419910425283,0.9690102544635589,0.9648601569115962,0.9,0.0,squared_error,,0.01912137161311389,squared_error,4,,5,0.0,2,2,0.0,130,,,0.9156786986009868,0.0001,0.1,0,False
0.9944448020561062,0.997126629109552,0.998632044443588,0.9,0.0,friedman_mse,,0.1,squared_error,3,,,0.0,1,2,0.0,100,,,1.0,0.0001,0.1,0,False
0.9836126583589542,0.9928795498698985,0.9786154443324799,0.9,0.0,friedman_mse,,0.03253129148220774,huber,4,,,0.0,37,2,0.0,137,,,0.7558104480061038,0.0001,0.1,0,False
0.9884106313526135,0.9969172029465745,0.9838017535409425,0.9,0.0,squared_error,,0.22334656966286176,huber,4,,,0.0,13,2,0.0,88,,,0.5345493134576798,0.0001,0.1,0,False
0.978593049098859,0.9832821697858294,0.97945086985064,0.9,0.0,squared_error,,0.16284726744338518,quantile,2,,15,0.0,6,2,0.0,538,,,0.5532345018755898,0.0001,0.1,0,False
0.9864951592846497,0.9943431188010139,0.9830171620598291,0.9,0.0,friedman_mse,,0.3143435315306487,huber,5,,,0.0,2,2,0.0,12,,,0.8228790809187678,0.0001,0.1,0,False
0.9933401385664378,0.997246747798361,0.9951554045841805,0.9,0.0,squared_error,,0.5888016912587156,huber,4,,,0.0,3,2,0.0,35,,,0.5909746353019991,0.0001,0.1,0,False
