val_r2_score,test_r2_score,train_r2_score,alpha,ccp_alpha,criterion,init,learning_rate,loss,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,n_iter_no_change,random_state,subsample,tol,validation_fraction,verbose,warm_start
0.9560365106341394,0.940228074521264,0.9600342425455255,0.9,0.0,squared_error,,0.7723774171900064,quantile,4,,,0.0,13,2,0.0,221,,,0.7965184725107142,0.0001,0.1,0,False
0.8112724996628864,0.8271256444860409,0.8125097562662525,0.9,0.0,squared_error,,0.011868761344898351,huber,4,,5,0.0,2,2,0.0,172,,,0.5774445432331905,0.0001,0.1,0,False
0.9691236545823334,0.9712670496472833,0.9778311431690572,0.9,0.0,squared_error,,0.08157215436437583,squared_error,4,,,0.0,26,2,0.0,30,,,0.7622671490374018,0.0001,0.1,0,False
-inf,-inf,-inf,0.9,0.0,squared_error,,9.14532494268981,quantile,,,,0.0,11,3,0.0,221,,,0.7755898214382833,0.0001,0.1,0,False
0.9695401456645714,0.9737518731059803,0.9813788404138658,0.9,0.0,squared_error,,0.09441804560015447,huber,,,,0.0,27,2,0.0,111,,,0.7433505459215248,0.0001,0.1,0,False
-1.3293317786180678e+62,-1.4584726531566607e+62,-1.3272161575765112e+62,0.9,0.0,squared_error,,2.2838046420623472,huber,4,,,0.01,8,2,0.0,286,,,0.8830994014585728,0.0001,0.1,0,False
0.9507463633871668,0.9597121760681683,0.9677694285289978,0.9,0.0,friedman_mse,,0.2637512653210218,quantile,4,,,0.0,27,2,0.0,304,,,0.565041567145506,0.0001,0.1,0,False
-0.207878076176516,-0.24196434428228852,-0.23948426250262833,0.9,0.0,friedman_mse,,0.03731360985266613,quantile,2,,10,0.0,6,2,0.0,22,,,0.8255342211002303,0.0001,0.1,0,False
-inf,-inf,-inf,0.9,0.0,friedman_mse,,4.138490791705978,quantile,3,,,0.0,10,3,0.0,607,,,0.7787698243130803,0.0001,0.1,0,False
0.9753106174113985,0.9741017815662824,0.9820794498228131,0.9,0.0,squared_error,,1.0872104731651857,huber,4,,,0.0,19,3,0.0,193,,,0.6525776831248152,0.0001,0.1,0,False
0.9831743959505207,0.9683049411434047,0.9913420516398763,0.9,0.0,squared_error,,0.6304245735190417,squared_error,,,,0.0,4,3,0.0,23,,,0.5882618452842755,0.0001,0.1,0,False
0.8337292599847397,0.8456815425761233,0.8489781780770443,0.9,0.0,friedman_mse,,0.4272114750709965,quantile,5,,,0.0,9,2,0.0,53,,,0.5575332814286917,0.0001,0.1,0,False
0.618567063572308,0.6292490282478946,0.6110496733440114,0.9,0.0,squared_error,,0.6200243398336488,quantile,,,,0.0,49,2,0.0,19,,,0.6185017984655747,0.0001,0.1,0,False
0.970020504150208,0.9660969911883172,0.9939451246201422,0.9,0.0,squared_error,,0.8448750845146065,squared_error,3,,,0.0,2,2,0.0,351,,,0.9609394735136284,0.0001,0.1,0,False
0.9742332298534337,0.9740918785149939,0.989448291369047,0.9,0.0,squared_error,,0.1874941033189241,squared_error,4,,,0.0,26,2,0.0,755,,,0.915479580444141,0.0001,0.1,0,False
0.8112172581093496,0.8260312237016418,0.817751862863608,0.9,0.0,squared_error,,0.7877126057922186,quantile,4,,,0.0,5,2,0.0,89,,,0.6370134880602267,0.0001,0.1,0,False
0.5265740326186872,0.5399019206279642,0.5220036310318104,0.9,0.0,squared_error,,0.14436798272156254,huber,4,,,0.05,2,2,0.0,282,,,0.5763242511662632,0.0001,0.1,0,False
0.9741927960925308,0.9778417946019299,0.984409670611784,0.9,0.0,squared_error,,0.41392595275916944,squared_error,,,,0.0,42,2,0.0,15,,,0.8637660820972268,0.0001,0.1,0,False
0.7988539569679692,0.8130307429165355,0.7978932399317078,0.9,0.0,friedman_mse,,0.030414506460570836,huber,4,,,0.05,4,2,0.0,56,,,0.7985305913886163,0.0001,0.1,0,False
0.2933706659028885,0.2292914028534031,0.32154081593597184,0.9,0.0,friedman_mse,,0.9556979863379058,quantile,2,,,0.0,18,2,0.0,48,,,0.9306137570295352,0.0001,0.1,0,False
0.9059441789623204,0.9130746899357468,0.9109265964969873,0.9,0.0,squared_error,,0.027712539330103307,quantile,4,,,0.0,3,2,0.0,735,,,0.881735211461774,0.0001,0.1,0,False
0.8388115819520024,0.8758409048282887,0.8689127562365024,0.9,0.0,friedman_mse,,0.1380624930433567,quantile,4,,,0.0,15,2,0.0,43,,,0.515949902935358,0.0001,0.1,0,False
0.9711524258165721,0.9740516399761847,0.9815685100859232,0.9,0.0,friedman_mse,,0.3742378175859667,huber,3,,,0.0,6,2,0.0,47,,,0.8269834224332502,0.0001,0.1,0,False
0.9786898774337959,0.9750878094412604,0.9883471113966261,0.9,0.0,friedman_mse,,0.1,squared_error,3,,,0.0,1,2,0.0,100,,,1.0,0.0001,0.1,0,False
0.9786479110889476,0.9751394700665865,0.9830393903579898,0.9,0.0,friedman_mse,,0.3742378175859667,huber,3,,,0.0,6,2,0.0,47,,,0.8269834224332502,0.0001,0.1,0,False
-inf,-inf,-inf,0.9,0.0,friedman_mse,,4.138490791705978,quantile,3,,,0.0,10,3,0.0,607,,,0.7787698243130803,0.0001,0.1,0,False
0.9689363180420401,0.9739161872297547,0.9806558519902924,0.9,0.0,squared_error,,0.04452629866283979,huber,4,,10,0.0,24,2,0.0,108,,,0.5018727622066638,0.0001,0.1,0,False
0.8587092612926829,0.8732315725677293,0.8625297591453264,0.9,0.0,squared_error,,0.09681943258138416,huber,2,,,0.0,33,3,0.0,23,,,0.9050885289585371,0.0001,0.1,0,False
-1.6381076017150963e+48,-1.828714621131739e+48,-1.7458036313711454e+48,0.9,0.0,squared_error,,3.602055112033336,huber,,,10,0.0,26,2,0.0,58,,,0.8328132784790456,0.0001,0.1,0,False
0.9747354142640035,0.973763361559319,0.9894277163553635,0.9,0.0,squared_error,,0.1874941033189241,squared_error,4,,,0.0,26,2,0.0,755,,,0.915479580444141,0.0001,0.1,0,False
0.24469024418408647,0.24018245990895926,0.23167176707205983,0.9,0.0,squared_error,,0.016187919254442486,huber,3,,,0.0,8,2,0.0,16,,,0.5376233696512884,0.0001,0.1,0,False
0.9616984019336626,0.966254328057472,0.9939317198654046,0.9,0.0,squared_error,,0.8448750845146065,squared_error,3,,,0.0,2,2,0.0,351,,,0.9609394735136284,0.0001,0.1,0,False
0.9750728757141193,0.9737859239097896,0.9827818342135335,0.9,0.0,squared_error,,0.446702201401308,huber,4,,10,0.0,12,2,0.0,122,,,0.6689554502491403,0.0001,0.1,0,False
0.3631945182341627,0.2801030896986173,0.2300507410401854,0.9,0.0,squared_error,,0.7877126057922186,quantile,4,,,0.0,5,2,0.0,89,,,0.6370134880602267,0.0001,0.1,0,False
0.9740736397055977,0.9744877598336829,0.9829634377641271,0.9,0.0,friedman_mse,,0.023730432244486236,huber,4,,,0.0,5,2,0.0,202,,,0.61031654829078,0.0001,0.1,0,False
0.4639464039647133,0.4789328292320214,0.46163812285079076,0.9,0.0,squared_error,,0.14436798272156254,huber,4,,,0.05,2,2,0.0,282,,,0.5763242511662632,0.0001,0.1,0,False
0.8113389866515015,0.8273008742658472,0.812757028124081,0.9,0.0,squared_error,,0.011868761344898351,huber,4,,5,0.0,2,2,0.0,172,,,0.5774445432331905,0.0001,0.1,0,False
-0.207878076176516,-0.24196434428228852,-0.23948426250262833,0.9,0.0,friedman_mse,,0.03731360985266613,quantile,2,,10,0.0,6,2,0.0,22,,,0.8255342211002303,0.0001,0.1,0,False
-0.207878076176516,-0.24196434428228852,-0.23948426250262833,0.9,0.0,squared_error,,4.162788672201031,quantile,,,,0.02,2,3,0.0,32,,,0.6355995978216453,0.0001,0.1,0,False
-2.8475193569257304e+16,-2.8318663252345056e+16,-2.736836045015845e+16,0.9,0.0,friedman_mse,,3.5765511771678455,squared_error,,,,0.0,2,2,0.0,20,,,0.7064278817795997,0.0001,0.1,0,False
0.9736938492625941,0.9768728157942012,0.9841895841241606,0.9,0.0,friedman_mse,,0.15311690473736397,squared_error,4,,,0.02,25,2,0.0,105,,,0.5042947340600015,0.0001,0.1,0,False
0.9687840174260084,0.9737045753670518,0.980782025248953,0.9,0.0,friedman_mse,,1.0062061635762667,huber,4,,15,0.0,27,2,0.0,18,,,0.6908013452949209,0.0001,0.1,0,False
-94408259.92001042,-88224327.0461856,-85608399.68521152,0.9,0.0,friedman_mse,,4.2462085460174475,quantile,2,,,0.0,15,2,0.0,13,,,0.6487844539839371,0.0001,0.1,0,False
0.9733286005079935,0.9777846012958614,0.9845109504417694,0.9,0.0,squared_error,,0.41392595275916944,squared_error,,,,0.0,42,2,0.0,15,,,0.8637660820972268,0.0001,0.1,0,False
0.8316265191976658,0.8540279745330841,0.855927502317507,0.9,0.0,friedman_mse,,0.4272114750709965,quantile,5,,,0.0,9,2,0.0,53,,,0.5575332814286917,0.0001,0.1,0,False
0.9785966161564158,0.9753579841145866,0.9879210560746651,0.9,0.0,squared_error,,0.02054434086668382,squared_error,4,,,0.0,12,2,0.0,529,,,0.8366966041731805,0.0001,0.1,0,False
0.2933706659028885,0.2292914028534031,0.32154081593597184,0.9,0.0,friedman_mse,,0.9556979863379058,quantile,2,,,0.0,18,2,0.0,48,,,0.9306137570295352,0.0001,0.1,0,False
0.4249762926770503,0.43250416765324584,0.4115078097742316,0.9,0.0,squared_error,,0.027712539330103307,quantile,4,,,0.0,3,2,0.0,735,,,0.881735211461774,0.0001,0.1,0,False
-0.207878076176516,-0.24196434428228852,-0.23948426250262833,0.9,0.0,friedman_mse,,2.448522895530383,quantile,,,,0.01,3,2,0.0,792,,,0.8406757848127138,0.0001,0.1,0,False
0.1423746899927314,0.1245036868351388,0.1181046643714383,0.9,0.0,squared_error,,0.6200243398336488,quantile,,,,0.0,49,2,0.0,19,,,0.6185017984655747,0.0001,0.1,0,False
0.9781218305804288,0.9745545462003752,0.9845264900481043,0.9,0.0,friedman_mse,,1.6363815393109868,huber,,,10,0.0,3,2,0.0,319,,,0.9057032560542261,0.0001,0.1,0,False
0.9328916973093738,0.9331677004581855,0.9392055441903002,0.9,0.0,squared_error,,0.7348755143260046,squared_error,2,,,0.02,2,2,0.0,27,,,0.6495574604250046,0.0001,0.1,0,False
-1.3188842125209894e+62,-1.448111097152067e+62,-1.317683889174911e+62,0.9,0.0,squared_error,,2.2838046420623472,huber,4,,,0.01,8,2,0.0,286,,,0.8830994014585728,0.0001,0.1,0,False
0.9693481165077644,0.9734954224111247,0.9812116476616556,0.9,0.0,squared_error,,0.09441804560015447,huber,,,,0.0,27,2,0.0,111,,,0.7433505459215248,0.0001,0.1,0,False
-0.207878076176516,-0.24196434428228852,-0.23948426250262833,0.9,0.0,friedman_mse,,8.786029269231772,quantile,,,,0.02,33,2,0.0,98,,,0.5987333586352381,0.0001,0.1,0,False
0.9683996770750046,0.9734536082418348,0.9805245931987768,0.9,0.0,friedman_mse,,0.19618842801241185,huber,4,,,0.0,44,2,0.0,378,,,0.8039826618593792,0.0001,0.1,0,False
0.8374212318121613,0.8761495473760295,0.8692963128281727,0.9,0.0,friedman_mse,,0.1380624930433567,quantile,4,,,0.0,15,2,0.0,43,,,0.515949902935358,0.0001,0.1,0,False
0.975364657121076,0.9759734170783644,0.9812653011610443,0.9,0.0,friedman_mse,,1.1767950427837464,huber,3,,,0.0,9,2,0.0,36,,,0.5177325165191299,0.0001,0.1,0,False
0.9691710714266533,0.9714888874225467,0.9778834621689438,0.9,0.0,squared_error,,0.08157215436437583,squared_error,4,,,0.0,26,2,0.0,30,,,0.7622671490374018,0.0001,0.1,0,False
0.969048922783255,0.9736931896351043,0.980793801810753,0.9,0.0,friedman_mse,,0.4328451275104498,huber,2,,,0.01,2,2,0.0,102,,,0.9862676873716926,0.0001,0.1,0,False
-1.1254108604036308e+65,-1.2520670719011623e+65,-1.193133047263199e+65,0.9,0.0,squared_error,,2.1908385372699453,huber,4,,,0.0,20,2,0.0,429,,,0.5541888984882147,0.0001,0.1,0,False
0.9729731312163303,0.9566963758690621,0.9912922526290989,0.9,0.0,squared_error,,0.6304245735190417,squared_error,,,,0.0,4,3,0.0,23,,,0.5882618452842755,0.0001,0.1,0,False
0.9803305831977809,0.9673327180009703,0.9935690691002007,0.9,0.0,friedman_mse,,0.6724307497109109,squared_error,4,,,0.0,18,3,0.0,952,,,0.9907400425080835,0.0001,0.1,0,False
0.6616494062146192,0.6683745606429805,0.6696901237669832,0.9,0.0,friedman_mse,,0.028114952143946357,squared_error,,,,0.0,11,2,0.0,20,,,0.7013282003179511,0.0001,0.1,0,False
-inf,-inf,-inf,0.9,0.0,friedman_mse,,6.942951380472568,squared_error,,,,0.0,3,2,0.0,304,,,0.6020528237487252,0.0001,0.1,0,False
0.7996555503923848,0.8136639046561869,0.7989255732777452,0.9,0.0,friedman_mse,,0.030414506460570836,huber,4,,,0.05,4,2,0.0,56,,,0.7985305913886163,0.0001,0.1,0,False
0.9754705647985601,0.9736378241851942,0.983438940567857,0.9,0.0,squared_error,,1.0872104731651857,huber,4,,,0.0,19,3,0.0,193,,,0.6525776831248152,0.0001,0.1,0,False
0.7929752636643067,0.811022753832746,0.8019986963057835,0.9,0.0,squared_error,,0.3438928010037169,squared_error,4,,,0.05,3,2,0.0,146,,,0.9732343659911398,0.0001,0.1,0,False
0.6617047450944704,0.5993078338863536,0.6211121219534453,0.9,0.0,squared_error,,0.7723774171900064,quantile,4,,,0.0,13,2,0.0,221,,,0.7965184725107142,0.0001,0.1,0,False
0.9232749583380054,0.9308753360957075,0.9313439462666745,0.9,0.0,squared_error,,0.01296052738557915,huber,2,,10,0.0,12,2,0.0,336,,,0.9245561740750019,0.0001,0.1,0,False
0.9442037465868184,0.9546194584915774,0.9626043025357448,0.9,0.0,friedman_mse,,0.2637512653210218,quantile,4,,,0.0,27,2,0.0,304,,,0.565041567145506,0.0001,0.1,0,False
-0.08587915910866029,-0.10955439667904243,-0.11046370649844683,0.9,0.0,friedman_mse,,0.018200060389050903,quantile,4,,,0.0,35,2,0.0,15,,,0.9764105124128583,0.0001,0.1,0,False
0.9651498812843948,0.967912406190915,0.9749693120383706,0.9,0.0,squared_error,,0.010914886091761665,huber,4,,,0.0,4,2,0.0,240,,,0.9687365261745327,0.0001,0.1,0,False
0.978827334660055,0.9750353684271432,0.9883471113966261,0.9,0.0,friedman_mse,,0.1,squared_error,3,,,0.0,1,2,0.0,100,,,1.0,0.0001,0.1,0,False
0.5357018183372911,0.5499715689706796,0.5319007191984115,0.9,0.0,squared_error,,0.14436798272156254,huber,4,,,0.05,2,2,0.0,282,,,0.5763242511662632,0.0001,0.1,0,False
0.9694679147640436,0.9712209061312636,0.9779365800197695,0.9,0.0,squared_error,,0.08157215436437583,squared_error,4,,,0.0,26,2,0.0,30,,,0.7622671490374018,0.0001,0.1,0,False
0.9744109526452353,0.9744030106120444,0.982553542580483,0.9,0.0,squared_error,,1.0872104731651857,huber,4,,,0.0,19,3,0.0,193,,,0.6525776831248152,0.0001,0.1,0,False
-1.1886170807786326e+261,-1.086236813398533e+261,-8.767438071768281e+260,0.9,0.0,squared_error,,9.14532494268981,quantile,,,,0.0,11,3,0.0,221,,,0.7755898214382833,0.0001,0.1,0,False
0.8292666097983381,0.8673402469889571,0.8609661662345107,0.9,0.0,friedman_mse,,0.1380624930433567,quantile,4,,,0.0,15,2,0.0,43,,,0.515949902935358,0.0001,0.1,0,False
0.9683704520383675,0.9734588831373701,0.980574078358849,0.9,0.0,friedman_mse,,0.19618842801241185,huber,4,,,0.0,44,2,0.0,378,,,0.8039826618593792,0.0001,0.1,0,False
-1.399355067369421e+65,-1.5864672094758475e+65,-1.4694645655889272e+65,0.9,0.0,squared_error,,2.1908385372699453,huber,4,,,0.0,20,2,0.0,429,,,0.5541888984882147,0.0001,0.1,0,False
0.6259990578490667,0.6534730270853482,0.6328109404196666,0.9,0.0,squared_error,,0.7877126057922186,quantile,4,,,0.0,5,2,0.0,89,,,0.6370134880602267,0.0001,0.1,0,False
-0.207878076176516,-0.24196434428228852,-0.23948426250262833,0.9,0.0,friedman_mse,,2.448522895530383,quantile,,,,0.01,3,2,0.0,792,,,0.8406757848127138,0.0001,0.1,0,False
0.9234829202433404,0.9310965459559596,0.9316005023216501,0.9,0.0,squared_error,,0.01296052738557915,huber,2,,10,0.0,12,2,0.0,336,,,0.9245561740750019,0.0001,0.1,0,False
0.968431531257896,0.9737244923911432,0.9799120824047033,0.9,0.0,friedman_mse,,1.0062061635762667,huber,4,,15,0.0,27,2,0.0,18,,,0.6908013452949209,0.0001,0.1,0,False
0.9262092065360344,0.9303167760802165,0.9380789903964325,0.9,0.0,squared_error,,0.7348755143260046,squared_error,2,,,0.02,2,2,0.0,27,,,0.6495574604250046,0.0001,0.1,0,False
0.2933706659028885,0.2292914028534031,0.32154081593597184,0.9,0.0,friedman_mse,,0.9556979863379058,quantile,2,,,0.0,18,2,0.0,48,,,0.9306137570295352,0.0001,0.1,0,False
0.965315669049192,0.9673687135012555,0.9939095321585658,0.9,0.0,squared_error,,0.8448750845146065,squared_error,3,,,0.0,2,2,0.0,351,,,0.9609394735136284,0.0001,0.1,0,False
-1.6752026539797254e+48,-1.872079420838173e+48,-1.7871673273042754e+48,0.9,0.0,squared_error,,3.602055112033336,huber,,,10,0.0,26,2,0.0,58,,,0.8328132784790456,0.0001,0.1,0,False
0.9743919609730405,0.9771256677766672,0.9842140748743154,0.9,0.0,squared_error,,0.41392595275916944,squared_error,,,,0.0,42,2,0.0,15,,,0.8637660820972268,0.0001,0.1,0,False
0.978299100752978,0.9647220335582012,0.991454613616022,0.9,0.0,squared_error,,0.6304245735190417,squared_error,,,,0.0,4,3,0.0,23,,,0.5882618452842755,0.0001,0.1,0,False
-2.709085418398825e+16,-2.8040594708612604e+16,-2.743608977915191e+16,0.9,0.0,friedman_mse,,3.5765511771678455,squared_error,,,,0.0,2,2,0.0,20,,,0.7064278817795997,0.0001,0.1,0,False
0.9687177817855135,0.9737033664182558,0.9806091832079775,0.9,0.0,squared_error,,0.04452629866283979,huber,4,,10,0.0,24,2,0.0,108,,,0.5018727622066638,0.0001,0.1,0,False
0.6605401062728884,0.6680921080578868,0.6696460315137203,0.9,0.0,friedman_mse,,0.028114952143946357,squared_error,,,,0.0,11,2,0.0,20,,,0.7013282003179511,0.0001,0.1,0,False
0.7933051263427026,0.8093627152360648,0.8016422991033758,0.9,0.0,squared_error,,0.027712539330103307,quantile,4,,,0.0,3,2,0.0,735,,,0.881735211461774,0.0001,0.1,0,False
-8935820.351649716,-8350576.039267374,-8102820.709840688,0.9,0.0,friedman_mse,,4.2462085460174475,quantile,2,,,0.0,15,2,0.0,13,,,0.6487844539839371,0.0001,0.1,0,False
-0.08587915910866029,-0.10955439667904243,-0.11046370649844683,0.9,0.0,friedman_mse,,0.018200060389050903,quantile,4,,,0.0,35,2,0.0,15,,,0.9764105124128583,0.0001,0.1,0,False
0.9788195320599431,0.9756889707666313,0.983490431236252,0.9,0.0,squared_error,,0.446702201401308,huber,4,,10,0.0,12,2,0.0,122,,,0.6689554502491403,0.0001,0.1,0,False
0.9745520047821853,0.9755086894714511,0.9832509457534715,0.9,0.0,friedman_mse,,0.023730432244486236,huber,4,,,0.0,5,2,0.0,202,,,0.61031654829078,0.0001,0.1,0,False
0.9782086536607036,0.9757199743555565,0.987908648948381,0.9,0.0,squared_error,,0.02054434086668382,squared_error,4,,,0.0,12,2,0.0,529,,,0.8366966041731805,0.0001,0.1,0,False
-0.207878076176516,-0.24196434428228852,-0.23948426250262833,0.9,0.0,friedman_mse,,0.03731360985266613,quantile,2,,10,0.0,6,2,0.0,22,,,0.8255342211002303,0.0001,0.1,0,False
0.9637886267343468,0.9724358108558375,0.9810770486189826,0.9,0.0,friedman_mse,,1.1767950427837464,huber,3,,,0.0,9,2,0.0,36,,,0.5177325165191299,0.0001,0.1,0,False
-1.1841555691484734e+62,-1.3137568774171038e+62,-1.2583967832913668e+62,0.9,0.0,squared_error,,2.2838046420623472,huber,4,,,0.01,8,2,0.0,286,,,0.8830994014585728,0.0001,0.1,0,False
-inf,-inf,-inf,0.9,0.0,friedman_mse,,4.138490791705978,quantile,3,,,0.0,10,3,0.0,607,,,0.7787698243130803,0.0001,0.1,0,False
0.24756130952716893,0.24239962972787998,0.2340038309237893,0.9,0.0,squared_error,,0.016187919254442486,huber,3,,,0.0,8,2,0.0,16,,,0.5376233696512884,0.0001,0.1,0,False
0.8964819509042639,0.9056169604833819,0.9110578869704227,0.9,0.0,friedman_mse,,0.4272114750709965,quantile,5,,,0.0,9,2,0.0,53,,,0.5575332814286917,0.0001,0.1,0,False
0.9738965294391775,0.9737950137032159,0.9894281353862733,0.9,0.0,squared_error,,0.1874941033189241,squared_error,4,,,0.0,26,2,0.0,755,,,0.915479580444141,0.0001,0.1,0,False
0.8740643060935389,0.8868354321621605,0.878389554722299,0.9,0.0,squared_error,,0.09681943258138416,huber,2,,,0.0,33,3,0.0,23,,,0.9050885289585371,0.0001,0.1,0,False
0.8107178679641477,0.8262953671736071,0.8117025990149194,0.9,0.0,squared_error,,0.011868761344898351,huber,4,,5,0.0,2,2,0.0,172,,,0.5774445432331905,0.0001,0.1,0,False
0.9687596059964327,0.9732461539449525,0.981367003913575,0.9,0.0,squared_error,,0.09441804560015447,huber,,,,0.0,27,2,0.0,111,,,0.7433505459215248,0.0001,0.1,0,False
-0.207878076176516,-0.24196434428228852,-0.23948426250262833,0.9,0.0,friedman_mse,,8.786029269231772,quantile,,,,0.02,33,2,0.0,98,,,0.5987333586352381,0.0001,0.1,0,False
0.9668378371287977,0.9681421903656062,0.9756229336679432,0.9,0.0,squared_error,,0.010914886091761665,huber,4,,,0.0,4,2,0.0,240,,,0.9687365261745327,0.0001,0.1,0,False
0.7940504386717999,0.8119952799180294,0.8030449539323286,0.9,0.0,squared_error,,0.3438928010037169,squared_error,4,,,0.05,3,2,0.0,146,,,0.9732343659911398,0.0001,0.1,0,False
0.5204414638194037,0.5210474576229351,0.5062874524586065,0.9,0.0,squared_error,,0.7723774171900064,quantile,4,,,0.0,13,2,0.0,221,,,0.7965184725107142,0.0001,0.1,0,False
