val_r2_score,test_r2_score,train_r2_score,bootstrap,ccp_alpha,criterion,max_depth,max_features,max_leaf_nodes,max_samples,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,n_jobs,oob_score,random_state,verbose,warm_start
0.8759201806290051,0.8850097216488052,0.8685819539092482,True,0.0,friedman_mse,2,0.8,,,0.0,24,2,0.0,495,,False,,0,False
0.9118621613298136,0.9239977554734143,0.9079138761020241,True,0.0,squared_error,3,0.3,,,0.01,43,2,0.0,947,,False,,0,False
0.8813966962578834,0.8939056716913555,0.8731214701194466,False,0.0,squared_error,2,0.5,,,0.0,44,2,0.0,24,,False,,0,False
0.941873252912615,0.9534080998772613,0.9379214714142844,True,0.0,absolute_error,4,sqrt,,,0.0,25,2,0.0,28,,False,,0,False
0.8751878131100189,0.8871758954818851,0.8684198549916974,False,0.0,absolute_error,2,0.6,,,0.0,1,2,0.0,22,,False,,0,False
0.9848226714513085,0.9953412362617213,0.9981194647585231,False,0.0,friedman_mse,,sqrt,,,0.0,2,2,0.0,879,,False,,0,False
0.9627277278060218,0.9705094112558593,0.9592408379041009,True,0.0,squared_error,4,0.5,,,0.0,41,3,0.0,10,,False,,0,False
0.8563870360553023,0.8663415303988158,0.8522253169493759,True,0.0,friedman_mse,2,0.3,,,0.0,42,2,0.0,28,,False,,0,False
0.8592552130204683,0.8709779148618084,0.855512048805428,True,0.0,friedman_mse,2,sqrt,,,0.0,2,2,0.0,2919,,False,,0,False
0.8920891818359763,0.9024732044530887,0.8843751826926557,True,0.0,friedman_mse,2,0.5,,,0.02,4,2,0.0,268,,False,,0,False
0.9369624212947953,0.9482519216759056,0.9315729412095912,False,0.0,absolute_error,3,0.6,,,0.0,9,2,0.0,735,,False,,0,False
0.8818993826533562,0.890660692632862,0.8744109813918282,True,0.0,friedman_mse,2,0.7,,,0.0,46,2,0.0,132,,False,,0,False
0.9417256695995787,0.9455163401930766,0.947351848957184,False,0.0,friedman_mse,4,,,,0.0,7,2,0.0,24,,False,,0,False
0.8846295865204132,0.8967947889736634,0.8766472154300324,False,0.0,squared_error,2,0.5,,,0.0,3,2,0.0,576,,False,,0,False
0.8809069002124014,0.8919923050767798,0.87375005598078,False,0.0,squared_error,2,0.7,,,0.0,1,2,0.0,23,,False,,0,False
0.9591485900278423,0.966688051197731,0.9668377649417695,False,0.0,squared_error,4,0.8,,,0.0,3,2,0.0,313,,False,,0,False
0.9548725119467025,0.966257599534499,0.9504566534133084,False,0.0,absolute_error,4,log2,,,0.0,5,2,0.0,232,,False,,0,False
0.9033121274896706,0.9124679480028458,0.9074396016465486,False,0.0,squared_error,3,,,,0.0,3,2,0.0,20,,False,,0,False
0.9556728268062247,0.9670654387796553,0.9510606422789845,True,0.0,absolute_error,4,log2,,,0.0,4,2,0.0,168,,False,,0,False
0.8599592868449897,0.8718639494158232,0.8564453541957173,True,0.0,friedman_mse,2,sqrt,,,0.02,3,2,0.0,877,,False,,0,False
0.9889935657078833,0.996303960138957,0.998568001725017,False,0.0,friedman_mse,,0.6,,,0.0,2,2,0.0,82,,False,,0,False
0.8718946274545231,0.8795167900677883,0.8646041824443481,True,0.0,friedman_mse,2,0.9,,,0.01,2,2,0.0,362,,False,,0,False
0.9930944242906325,0.9945008229871752,0.9986073973274606,True,0.0,squared_error,,1.0,,,0.0,1,2,0.0,100,,False,,0,False
0.9540398140798005,0.9657974558728921,0.9495545834083401,False,0.0,absolute_error,4,log2,,,0.0,5,2,0.0,232,,False,,0,False
0.9631773691962083,0.9715166192946332,0.960839291431905,True,0.0,friedman_mse,4,0.8,,,0.0,39,2,0.0,9,,False,,0,False
0.935533852888762,0.9470797237214421,0.9309315298888637,False,0.0,absolute_error,3,0.7,,,0.0,42,2,0.0,35,,False,,0,False
0.8623742133210177,0.8741387451969986,0.8585817937161595,True,0.0,friedman_mse,2,sqrt,,,0.0,2,2,0.0,2919,,False,,0,False
0.9536353515618524,0.9600761155673138,0.9563815289629433,False,0.0,friedman_mse,4,0.9,,,0.0,13,2,0.0,772,,False,,0,False
0.9119033109526853,0.9240888084236132,0.9079118540207406,True,0.0,squared_error,3,0.3,,,0.01,43,2,0.0,947,,False,,0,False
0.9831254091543824,0.9933888377899677,0.988295402565448,True,0.0,squared_error,,0.3,,,0.0,4,2,0.0,358,,False,,0,False
0.9532998023113688,0.9652966088390514,0.9494165072829892,True,0.0,absolute_error,4,log2,,,0.0,4,2,0.0,168,,False,,0,False
0.8591876186706211,0.8714105821301659,0.855427739312873,True,0.0,friedman_mse,2,sqrt,,,0.02,3,2,0.0,877,,False,,0,False
0.8816132596114208,0.8947642277765516,0.874359647001206,False,0.0,squared_error,2,0.5,,,0.0,44,2,0.0,24,,False,,0,False
0.9359951360893598,0.9474136460196937,0.9307505383890871,False,0.0,absolute_error,3,0.6,,,0.0,9,2,0.0,735,,False,,0,False
0.9587151126510366,0.9663558746842674,0.9663048157480589,False,0.0,squared_error,4,0.8,,,0.0,3,2,0.0,313,,False,,0,False
